요일,기상상태,도로형태,노면상태,사고유형,주소,연휴,년도,월,일,시간,설치장소,설치개수,CCTV설치대수,급지구분_1,급지구분_2,급지구분_3
일요일,맑음,교차로 - 교차로안,건조,차대사람,중구 봉산동,1,2022,4,3,16,4.0,214.0,18.0,11.0,0.0,0.0
일요일,맑음,교차로 - 교차로부근,건조,차대차,동구 지묘동,1,2022,4,3,17,5.0,169.0,0.0,0.0,0.0,0.0
일요일,맑음,단일로 - 기타,건조,차대차,달서구 상인동,1,2022,4,3,17,30.0,843.0,0.0,0.0,0.0,5.0
일요일,맑음,교차로 - 교차로안,건조,차대사람,남구 대명동,1,2022,4,3,18,62.0,5377.0,106.0,20.0,1.0,0.0
일요일,맑음,단일로 - 기타,건조,차대사람,동구 지저동,1,2022,4,3,19,1.0,420.0,0.0,0.0,0.0,3.0
일요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 지산동,1,2022,4,3,19,7.0,0.0,0.0,0.0,0.0,2.0
일요일,맑음,교차로 - 교차로안,건조,차대차,서구 비산동,1,2022,4,3,19,14.0,0.0,0.0,6.0,30.0,13.0
일요일,맑음,단일로 - 기타,건조,차대차,북구 노원동3가,1,2022,4,3,19,2.0,671.0,0.0,0.0,15.0,14.0
일요일,맑음,교차로 - 교차로부근,건조,차대차,동구 효목동,1,2022,4,3,20,4.0,1164.0,0.0,0.0,0.0,0.0
일요일,맑음,단일로 - 기타,건조,차대사람,달서구 두류동,1,2022,4,3,21,12.0,1290.0,0.0,0.0,3.0,3.0
일요일,맑음,교차로 - 교차로안,건조,차대차,달서구 두류동,1,2022,4,3,22,12.0,1290.0,0.0,0.0,3.0,3.0
일요일,맑음,교차로 - 교차로안,건조,차대차,북구 노원동1가,1,2022,4,3,23,1.0,197.0,6.0,9.0,3.0,0.0
월요일,맑음,기타 - 기타,건조,차대차,동구 용계동,0,2022,4,4,6,3.0,352.0,0.0,0.0,0.0,0.0
월요일,맑음,교차로 - 교차로안,건조,차대차,동구 율하동,0,2022,4,4,7,8.0,407.0,0.0,0.0,0.0,4.0
월요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 매호동,0,2022,4,4,8,2.0,0.0,0.0,0.0,1.0,0.0
월요일,맑음,교차로 - 교차로안,건조,차대차,수성구 상동,0,2022,4,4,8,4.0,700.0,0.0,0.0,0.0,0.0
월요일,맑음,단일로 - 기타,건조,차대사람,중구 동산동,0,2022,4,4,9,4.0,134.0,2.0,4.0,0.0,0.0
월요일,맑음,단일로 - 기타,건조,차대사람,북구 구암동,0,2022,4,4,10,11.0,273.0,36.0,0.0,0.0,7.0
월요일,맑음,단일로 - 기타,건조,차대차,달서구 진천동,0,2022,4,4,11,9.0,627.0,0.0,0.0,1.0,3.0
월요일,맑음,교차로 - 교차로안,건조,차대차,동구 신천동,0,2022,4,4,12,11.0,1039.0,0.0,7.0,0.0,0.0
월요일,맑음,단일로 - 기타,건조,차대차,달서구 장기동,0,2022,4,4,12,11.0,335.0,0.0,0.0,2.0,1.0
월요일,맑음,교차로 - 교차로안,건조,차대차,북구 칠성동2가,0,2022,4,4,15,3.0,268.0,20.0,20.0,0.0,0.0
월요일,맑음,단일로 - 교량,건조,차대사람,북구 태전동,0,2022,4,4,15,9.0,306.0,50.0,0.0,14.0,1.0
월요일,맑음,단일로 - 기타,건조,차대사람,서구 내당동,0,2022,4,4,16,8.0,0.0,0.0,0.0,18.0,0.0
월요일,맑음,단일로 - 기타,건조,차량단독,달서구 감삼동,0,2022,4,4,16,12.0,932.0,0.0,0.0,1.0,3.0
월요일,맑음,단일로 - 기타,건조,차대차,북구 고성동3가,0,2022,4,4,17,1.0,129.0,0.0,6.0,0.0,0.0
월요일,맑음,교차로 - 교차로부근,건조,차대차,달서구 상인동,0,2022,4,4,18,30.0,843.0,0.0,0.0,0.0,5.0
월요일,맑음,단일로 - 기타,건조,차량단독,달서구 이곡동,0,2022,4,4,18,23.0,404.0,0.0,0.0,1.0,1.0
월요일,맑음,단일로 - 기타,건조,차대차,달서구 두류동,0,2022,4,4,18,12.0,1290.0,0.0,0.0,3.0,3.0
월요일,맑음,단일로 - 기타,건조,차대차,달서구 용산동,0,2022,4,4,18,33.0,480.0,0.0,0.0,2.0,2.0
월요일,맑음,단일로 - 기타,건조,차대차,수성구 수성동2가,0,2022,4,4,19,1.0,0.0,0.0,0.0,0.0,0.0
월요일,맑음,단일로 - 기타,건조,차대사람,남구 봉덕동,0,2022,4,4,20,24.0,1424.0,34.0,9.0,3.0,0.0
월요일,맑음,교차로 - 교차로안,건조,차대차,남구 대명동,0,2022,4,4,20,62.0,5377.0,106.0,20.0,1.0,0.0
월요일,맑음,기타 - 기타,건조,차대차,수성구 수성동1가,0,2022,4,4,21,4.0,0.0,0.0,0.0,0.0,0.0
월요일,맑음,교차로 - 교차로안,건조,차대차,수성구 두산동,0,2022,4,4,21,4.0,473.0,0.0,0.0,0.0,0.0
월요일,흐림,교차로 - 교차로부근,건조,차대사람,달서구 감삼동,0,2022,4,4,22,12.0,932.0,0.0,0.0,1.0,3.0
화요일,맑음,교차로 - 교차로안,건조,차대차,달서구 용산동,0,2022,4,5,0,33.0,480.0,0.0,0.0,2.0,2.0
화요일,맑음,교차로 - 교차로횡단보도내,건조,차대사람,북구 태전동,0,2022,4,5,2,9.0,306.0,50.0,0.0,14.0,1.0
화요일,맑음,단일로 - 기타,건조,차대차,북구 팔달동,0,2022,4,5,7,6.0,131.0,6.0,0.0,0.0,1.0
화요일,맑음,교차로 - 교차로부근,건조,차대차,중구 대봉동,0,2022,4,5,8,3.0,637.0,0.0,5.0,0.0,0.0
화요일,맑음,교차로 - 교차로부근,건조,차대차,동구 신천동,0,2022,4,5,10,11.0,1039.0,0.0,7.0,0.0,0.0
화요일,맑음,교차로 - 교차로안,건조,차대차,수성구 범어동,0,2022,4,5,10,12.0,0.0,0.0,1.0,3.0,0.0
화요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 상동,0,2022,4,5,10,4.0,700.0,0.0,0.0,0.0,0.0
화요일,맑음,교차로 - 교차로안,건조,차대차,북구 복현동,0,2022,4,5,11,10.0,534.0,32.0,0.0,9.0,5.0
화요일,맑음,단일로 - 기타,건조,차대차,달서구 월성동,0,2022,4,5,12,22.0,164.0,0.0,0.0,1.0,0.0
화요일,맑음,단일로 - 기타,건조,차대차,수성구 만촌동,0,2022,4,5,13,15.0,0.0,0.0,0.0,0.0,3.0
화요일,맑음,교차로 - 교차로부근,건조,차대차,달서구 월성동,0,2022,4,5,13,22.0,164.0,0.0,0.0,1.0,0.0
화요일,맑음,단일로 - 기타,건조,차대차,중구 봉산동,0,2022,4,5,13,4.0,214.0,18.0,11.0,0.0,0.0
화요일,맑음,단일로 - 기타,건조,차대사람,달서구 이곡동,0,2022,4,5,13,23.0,404.0,0.0,0.0,1.0,1.0
화요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 황금동,0,2022,4,5,14,9.0,0.0,0.0,0.0,2.0,1.0
화요일,맑음,교차로 - 교차로안,건조,차대차,달서구 월성동,0,2022,4,5,14,22.0,164.0,0.0,0.0,1.0,0.0
화요일,맑음,교차로 - 교차로안,건조,차대차,수성구 수성동1가,0,2022,4,5,15,4.0,0.0,0.0,0.0,0.0,0.0
화요일,맑음,단일로 - 기타,건조,차대사람,달서구 월성동,0,2022,4,5,16,22.0,164.0,0.0,0.0,1.0,0.0
화요일,맑음,단일로 - 기타,건조,차대차,달서구 성당동,0,2022,4,5,16,6.0,46.0,0.0,0.0,1.0,2.0
화요일,맑음,단일로 - 기타,건조,차대차,달서구 본동,0,2022,4,5,17,8.0,290.0,0.0,0.0,0.0,2.0
화요일,맑음,단일로 - 기타,건조,차대차,북구 복현동,0,2022,4,5,17,10.0,534.0,32.0,0.0,9.0,5.0
화요일,맑음,교차로 - 교차로부근,건조,차대차,달서구 진천동,0,2022,4,5,18,9.0,627.0,0.0,0.0,1.0,3.0
화요일,맑음,교차로 - 교차로안,건조,차대차,달성군 현풍읍,0,2022,4,5,18,15.0,0.0,0.0,0.0,0.0,0.0
화요일,맑음,단일로 - 기타,건조,차대차,달성군 구지면,0,2022,4,5,18,12.0,579.0,4.0,0.0,0.0,4.0
화요일,맑음,기타 - 기타,건조,차대사람,달서구 신당동,0,2022,4,5,18,12.0,528.0,0.0,0.0,3.0,3.0
화요일,흐림,교차로 - 교차로안,젖음/습기,차대차,달서구 월성동,0,2022,4,5,20,22.0,164.0,0.0,0.0,1.0,0.0
화요일,맑음,교차로 - 교차로부근,건조,차대차,북구 대현동,0,2022,4,5,20,4.0,332.0,9.0,8.0,9.0,0.0
화요일,맑음,교차로 - 교차로안,건조,차대차,북구 복현동,0,2022,4,5,20,10.0,534.0,32.0,0.0,9.0,5.0
화요일,맑음,단일로 - 기타,건조,차대차,서구 내당동,0,2022,4,5,22,8.0,0.0,0.0,0.0,18.0,0.0
수요일,맑음,교차로 - 교차로부근,건조,차대차,서구 평리동,0,2022,4,6,0,12.0,0.0,0.0,0.0,12.0,9.0
수요일,맑음,교차로 - 교차로부근,건조,차대차,동구 효목동,0,2022,4,6,1,4.0,1164.0,0.0,0.0,0.0,0.0
수요일,맑음,단일로 - 기타,건조,차대차,달서구 본동,0,2022,4,6,7,8.0,290.0,0.0,0.0,0.0,2.0
수요일,맑음,단일로 - 기타,건조,차대사람,달서구 감삼동,0,2022,4,6,8,12.0,932.0,0.0,0.0,1.0,3.0
수요일,맑음,교차로 - 교차로안,건조,차대차,북구 태전동,0,2022,4,6,8,9.0,306.0,50.0,0.0,14.0,1.0
수요일,맑음,교차로 - 교차로안,건조,차대차,북구 태전동,0,2022,4,6,8,9.0,306.0,50.0,0.0,14.0,1.0
수요일,맑음,교차로 - 교차로횡단보도내,건조,차대사람,동구 신기동,0,2022,4,6,11,1.0,239.0,0.0,0.0,0.0,2.0
수요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 지산동,0,2022,4,6,11,7.0,0.0,0.0,0.0,0.0,2.0
수요일,맑음,교차로 - 교차로안,건조,차대차,서구 평리동,0,2022,4,6,11,12.0,0.0,0.0,0.0,12.0,9.0
수요일,맑음,교차로 - 교차로안,건조,차대차,수성구 두산동,0,2022,4,6,12,4.0,473.0,0.0,0.0,0.0,0.0
수요일,맑음,단일로 - 기타,건조,차대차,수성구 범물동,0,2022,4,6,13,7.0,0.0,0.0,0.0,0.0,0.0
수요일,맑음,교차로 - 교차로안,건조,차대차,남구 봉덕동,0,2022,4,6,14,24.0,1424.0,34.0,9.0,3.0,0.0
수요일,맑음,단일로 - 기타,건조,차대차,수성구 범어동,0,2022,4,6,15,12.0,0.0,0.0,1.0,3.0,0.0
수요일,맑음,단일로 - 기타,건조,차대차,수성구 만촌동,0,2022,4,6,15,15.0,0.0,0.0,0.0,0.0,3.0
수요일,맑음,교차로 - 교차로안,건조,차대차,달서구 상인동,0,2022,4,6,15,30.0,843.0,0.0,0.0,0.0,5.0
수요일,맑음,교차로 - 교차로안,건조,차대차,달서구 도원동,0,2022,4,6,15,13.0,91.0,0.0,0.0,0.0,2.0
수요일,맑음,교차로 - 교차로횡단보도내,건조,차대차,달서구 송현동,0,2022,4,6,15,17.0,1365.0,0.0,0.0,7.0,7.0
수요일,맑음,단일로 - 기타,건조,차대사람,달서구 장기동,0,2022,4,6,15,11.0,335.0,0.0,0.0,2.0,1.0
수요일,맑음,단일로 - 기타,건조,차대차,달서구 장기동,0,2022,4,6,15,11.0,335.0,0.0,0.0,2.0,1.0
수요일,맑음,교차로 - 교차로부근,건조,차대차,동구 효목동,0,2022,4,6,16,4.0,1164.0,0.0,0.0,0.0,0.0
수요일,맑음,단일로 - 기타,건조,차대차,수성구 수성동1가,0,2022,4,6,16,4.0,0.0,0.0,0.0,0.0,0.0
수요일,맑음,교차로 - 교차로부근,건조,차대사람,서구 내당동,0,2022,4,6,16,8.0,0.0,0.0,0.0,18.0,0.0
수요일,맑음,단일로 - 기타,건조,차대차,중구 동인동3가,0,2022,4,6,16,1.0,282.0,0.0,1.0,0.0,0.0
수요일,맑음,교차로 - 교차로부근,건조,차대차,동구 불로동,0,2022,4,6,17,0.0,622.0,0.0,0.0,0.0,2.0
수요일,맑음,교차로 - 교차로부근,건조,차대차,달서구 송현동,0,2022,4,6,17,17.0,1365.0,0.0,0.0,7.0,7.0
수요일,맑음,교차로 - 교차로안,건조,차대차,달서구 월암동,0,2022,4,6,17,3.0,96.0,0.0,0.0,0.0,8.0
수요일,맑음,단일로 - 기타,건조,차대차,달성군 옥포읍,0,2022,4,6,17,23.0,0.0,0.0,0.0,0.0,0.0
수요일,맑음,단일로 - 기타,건조,차대사람,중구 동인동3가,0,2022,4,6,17,1.0,282.0,0.0,1.0,0.0,0.0
수요일,맑음,단일로 - 기타,건조,차대차,북구 동천동,0,2022,4,6,17,3.0,70.0,14.0,0.0,0.0,7.0
수요일,맑음,교차로 - 교차로부근,건조,차대차,동구 신천동,0,2022,4,6,18,11.0,1039.0,0.0,7.0,0.0,0.0
수요일,맑음,교차로 - 교차로부근,건조,차대차,달서구 도원동,0,2022,4,6,18,13.0,91.0,0.0,0.0,0.0,2.0
수요일,맑음,단일로 - 기타,건조,차대차,달서구 이곡동,0,2022,4,6,18,23.0,404.0,0.0,0.0,1.0,1.0
수요일,맑음,단일로 - 기타,건조,차대차,북구 서변동,0,2022,4,6,18,9.0,237.0,17.0,0.0,0.0,3.0
수요일,맑음,교차로 - 교차로부근,건조,차대차,동구 효목동,0,2022,4,6,19,4.0,1164.0,0.0,0.0,0.0,0.0
수요일,맑음,단일로 - 기타,건조,차대차,서구 평리동,0,2022,4,6,19,12.0,0.0,0.0,0.0,12.0,9.0
수요일,맑음,기타 - 기타,건조,차대차,달서구 이곡동,0,2022,4,6,19,23.0,404.0,0.0,0.0,1.0,1.0
수요일,흐림,단일로 - 기타,건조,차대사람,달서구 신당동,0,2022,4,6,20,12.0,528.0,0.0,0.0,3.0,3.0
수요일,맑음,단일로 - 기타,건조,차대차,북구 서변동,0,2022,4,6,22,9.0,237.0,17.0,0.0,0.0,3.0
목요일,맑음,교차로 - 교차로부근,건조,차대차,동구 봉무동,0,2022,4,7,5,3.0,137.0,0.0,0.0,0.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,북구 태전동,0,2022,4,7,8,9.0,306.0,50.0,0.0,14.0,1.0
목요일,비,단일로 - 기타,젖음/습기,차대차,중구 대신동,0,2022,4,7,9,5.0,391.0,13.0,11.0,0.0,0.0
목요일,맑음,교차로 - 교차로부근,건조,차대차,달서구 상인동,0,2022,4,7,10,30.0,843.0,0.0,0.0,0.0,5.0
목요일,맑음,단일로 - 기타,건조,차대차,북구 노원동3가,0,2022,4,7,10,2.0,671.0,0.0,0.0,15.0,14.0
목요일,맑음,단일로 - 교량,건조,차대차,동구 신암동,0,2022,4,7,11,12.0,2064.0,0.0,0.0,1.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,서구 내당동,0,2022,4,7,11,8.0,0.0,0.0,0.0,18.0,0.0
목요일,맑음,교차로 - 교차로안,건조,차대차,달서구 송현동,0,2022,4,7,12,17.0,1365.0,0.0,0.0,7.0,7.0
목요일,맑음,기타 - 기타,건조,차대차,수성구 범어동,0,2022,4,7,13,12.0,0.0,0.0,1.0,3.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,서구 내당동,0,2022,4,7,13,8.0,0.0,0.0,0.0,18.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,남구 봉덕동,0,2022,4,7,14,24.0,1424.0,34.0,9.0,3.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,달서구 본동,0,2022,4,7,14,8.0,290.0,0.0,0.0,0.0,2.0
목요일,맑음,교차로 - 교차로안,건조,차대차,달서구 월성동,0,2022,4,7,14,22.0,164.0,0.0,0.0,1.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,북구 복현동,0,2022,4,7,14,10.0,534.0,32.0,0.0,9.0,5.0
목요일,맑음,단일로 - 기타,건조,차대사람,북구 노원동3가,0,2022,4,7,14,2.0,671.0,0.0,0.0,15.0,14.0
목요일,맑음,교차로 - 교차로안,건조,차대차,북구 검단동,0,2022,4,7,15,2.0,391.0,4.0,0.0,0.0,1.0
목요일,맑음,단일로 - 고가도로위,건조,차대차,동구 율암동,0,2022,4,7,16,4.0,93.0,0.0,0.0,0.0,1.0
목요일,맑음,단일로 - 기타,건조,차대차,수성구 범어동,0,2022,4,7,16,12.0,0.0,0.0,1.0,3.0,0.0
목요일,맑음,단일로 - 기타,건조,차대사람,달서구 상인동,0,2022,4,7,16,30.0,843.0,0.0,0.0,0.0,5.0
목요일,맑음,교차로 - 교차로안,건조,차대차,북구 복현동,0,2022,4,7,16,10.0,534.0,32.0,0.0,9.0,5.0
목요일,맑음,단일로 - 기타,건조,차대사람,중구 덕산동,0,2022,4,7,16,0.0,13.0,1.0,0.0,0.0,0.0
목요일,맑음,교차로 - 교차로안,건조,차대차,남구 대명동,0,2022,4,7,17,62.0,5377.0,106.0,20.0,1.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,달성군 다사읍,0,2022,4,7,17,52.0,876.0,4.0,0.0,0.0,2.0
목요일,맑음,교차로 - 교차로부근,건조,차대사람,북구 칠성동1가,0,2022,4,7,17,2.0,79.0,0.0,11.0,0.0,0.0
목요일,맑음,교차로 - 교차로안,건조,차대차,달서구 신당동,0,2022,4,7,17,12.0,528.0,0.0,0.0,3.0,3.0
목요일,맑음,단일로 - 기타,건조,차대차,달서구 신당동,0,2022,4,7,17,12.0,528.0,0.0,0.0,3.0,3.0
목요일,맑음,교차로 - 교차로안,건조,차대차,동구 신암동,0,2022,4,7,18,12.0,2064.0,0.0,0.0,1.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,동구 동호동,0,2022,4,7,18,1.0,205.0,0.0,0.0,0.0,1.0
목요일,맑음,단일로 - 기타,건조,차대차,수성구 범어동,0,2022,4,7,18,12.0,0.0,0.0,1.0,3.0,0.0
목요일,맑음,단일로 - 기타,건조,차대차,달성군 논공읍,0,2022,4,7,18,18.0,1153.0,4.0,0.0,0.0,29.0
목요일,맑음,교차로 - 교차로부근,건조,차대차,북구 복현동,0,2022,4,7,18,10.0,534.0,32.0,0.0,9.0,5.0
목요일,맑음,단일로 - 기타,건조,차대차,중구 계산동1가,0,2022,4,7,18,0.0,18.0,0.0,2.0,0.0,0.0
목요일,맑음,교차로 - 교차로안,건조,차대차,달서구 상인동,0,2022,4,7,20,30.0,843.0,0.0,0.0,0.0,5.0
목요일,맑음,단일로 - 터널,건조,차대차,북구 태전동,0,2022,4,7,22,9.0,306.0,50.0,0.0,14.0,1.0
목요일,맑음,단일로 - 기타,건조,차대사람,중구 삼덕동1가,0,2022,4,7,23,4.0,90.0,0.0,8.0,0.0,0.0
금요일,맑음,교차로 - 교차로안,건조,차대사람,중구 삼덕동1가,0,2022,4,8,0,4.0,90.0,0.0,8.0,0.0,0.0
금요일,맑음,교차로 - 교차로안,건조,차대차,달서구 호산동,0,2022,4,8,3,10.0,213.0,0.0,0.0,0.0,1.0
금요일,맑음,기타 - 기타,건조,차대차,달서구 대곡동,0,2022,4,8,5,13.0,136.0,0.0,0.0,0.0,0.0
금요일,맑음,교차로 - 교차로부근,건조,차대차,북구 산격동,0,2022,4,8,6,12.0,968.0,34.0,0.0,29.0,13.0
금요일,맑음,교차로 - 교차로부근,건조,차대차,남구 봉덕동,0,2022,4,8,7,24.0,1424.0,34.0,9.0,3.0,0.0
금요일,맑음,교차로 - 교차로안,건조,차대차,수성구 수성동4가,0,2022,4,8,8,1.0,0.0,0.0,1.0,0.0,0.0
금요일,맑음,단일로 - 기타,건조,차대차,수성구 범어동,0,2022,4,8,8,12.0,0.0,0.0,1.0,3.0,0.0
금요일,맑음,교차로 - 교차로안,건조,차대차,중구 태평로1가,0,2022,4,8,8,1.0,37.0,0.0,3.0,0.0,0.0
금요일,맑음,교차로 - 교차로부근,건조,차대차,북구 태전동,0,2022,4,8,8,9.0,306.0,50.0,0.0,14.0,1.0
금요일,맑음,단일로 - 고가도로위,건조,차대차,수성구 파동,0,2022,4,8,10,10.0,769.0,0.0,0.0,0.0,0.0
금요일,맑음,교차로 - 교차로안,건조,차대사람,중구 완전동,0,2022,4,8,10,0.0,19.0,0.0,1.0,0.0,0.0
금요일,맑음,단일로 - 기타,건조,차대차,서구 이현동,0,2022,4,8,12,3.0,0.0,0.0,0.0,0.0,1.0
금요일,맑음,교차로 - 교차로안,건조,차대차,서구 평리동,0,2022,4,8,12,12.0,0.0,0.0,0.0,12.0,9.0
금요일,맑음,단일로 - 기타,건조,차대차,서구 평리동,0,2022,4,8,12,12.0,0.0,0.0,0.0,12.0,9.0
금요일,맑음,교차로 - 교차로안,건조,차대차,북구 태전동,0,2022,4,8,12,9.0,306.0,50.0,0.0,14.0,1.0
금요일,맑음,교차로 - 교차로부근,건조,차대사람,남구 대명동,0,2022,4,8,13,62.0,5377.0,106.0,20.0,1.0,0.0
금요일,맑음,단일로 - 기타,건조,차대차,수성구 고모동,0,2022,4,8,13,1.0,0.0,0.0,0.0,0.0,0.0
금요일,맑음,교차로 - 교차로부근,건조,차대차,중구 태평로1가,0,2022,4,8,14,1.0,37.0,0.0,3.0,0.0,0.0
금요일,맑음,단일로 - 기타,건조,차대차,수성구 두산동,0,2022,4,8,15,4.0,473.0,0.0,0.0,0.0,0.0
금요일,맑음,단일로 - 기타,건조,차대차,수성구 범물동,0,2022,4,8,15,7.0,0.0,0.0,0.0,0.0,0.0
금요일,맑음,교차로 - 교차로안,건조,차대차,달서구 진천동,0,2022,4,8,15,9.0,627.0,0.0,0.0,1.0,3.0
금요일,맑음,교차로 - 교차로안,건조,차대차,달성군 구지면,0,2022,4,8,15,12.0,579.0,4.0,0.0,0.0,4.0
금요일,맑음,단일로 - 기타,건조,차대차,달서구 대천동,0,2022,4,8,16,7.0,108.0,0.0,0.0,0.0,0.0
금요일,맑음,단일로 - 기타,건조,차대차,남구 봉덕동,0,2022,4,8,17,24.0,1424.0,34.0,9.0,3.0,0.0
금요일,맑음,단일로 - 기타,건조,차대차,동구 봉무동,0,2022,4,8,17,3.0,137.0,0.0,0.0,0.0,0.0
금요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 수성동4가,0,2022,4,8,17,1.0,0.0,0.0,1.0,0.0,0.0
금요일,맑음,교차로 - 교차로부근,건조,차대차,수성구 범어동,0,2022,4,8,17,12.0,0.0,0.0,1.0,3.0,0.0
금요일,맑음,단일로 - 기타,건조,차대차,수성구 성동,0,2022,4,8,17,0.0,0.0,0.0,0.0,0.0,0.0
금요일,맑음,단일로 - 기타,건조,차대차,달서구 도원동,0,2022,4,8,17,13.0,91.0,0.0,0.0,0.0,2.0
금요일,맑음,기타 - 기타,건조,차대차,달서구 용산동,0,2022,4,8,17,33.0,480.0,0.0,0.0,2.0,2.0
금요일,맑음,단일로 - 기타,건조,차대차,북구 관음동,0,2022,4,8,17,2.0,217.0,22.0,0.0,14.0,1.0
금요일,맑음,교차로 - 교차로부근,건조,차대차,동구 율하동,0,2022,4,8,18,8.0,407.0,0.0,0.0,0.0,4.0
금요일,맑음,교차로 - 교차로안,건조,차대차,수성구 수성동3가,0,2022,4,8,18,1.0,0.0,0.0,0.0,0.0,0.0
금요일,맑음,교차로 - 교차로부근,건조,차대차,달서구 송현동,0,2022,4,8,18,17.0,1365.0,0.0,0.0,7.0,7.0
금요일,맑음,단일로 - 기타,건조,차대사람,북구 노원동3가,0,2022,4,8,18,2.0,671.0,0.0,0.0,15.0,14.0
금요일,맑음,교차로 - 교차로안,건조,차대차,북구 산격동,0,2022,4,8,18,12.0,968.0,34.0,0.0,29.0,13.0
금요일,맑음,교차로 - 교차로부근,건조,차대차,북구 대현동,0,2022,4,8,19,4.0,332.0,9.0,8.0,9.0,0.0
금요일,맑음,단일로 - 지하차도(도로)내,건조,차대사람,북구 태전동,0,2022,4,8,19,9.0,306.0,50.0,0.0,14.0,1.0
금요일,맑음,단일로 - 기타,건조,차대차,동구 신암동,0,2022,4,8,20,12.0,2064.0,0.0,0.0,1.0,0.0
금요일,맑음,단일로 - 기타,건조,차대차,달서구 상인동,0,2022,4,8,20,30.0,843.0,0.0,0.0,0.0,5.0
금요일,맑음,단일로 - 기타,건조,차대차,서구 원대동3가,0,2022,4,8,20,0.0,0.0,0.0,0.0,1.0,0.0
금요일,맑음,교차로 - 교차로안,건조,차대차,남구 대명동,0,2022,4,8,21,62.0,5377.0,106.0,20.0,1.0,0.0
금요일,맑음,단일로 - 기타,건조,차대차,서구 평리동,0,2022,4,8,23,12.0,0.0,0.0,0.0,12.0,9.0
